,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
21,"Gildan Men's Crew T-Shirts, Multipack, Style G1100",$15.00,n/a,4.6 out of 5,5.0,0.0,"Gildan is one of the world's largest vertically integrated manufacturers of apparel and socks. Gildan uses cotton grown in the USA, which represents the best combination of quality and value for Gildan's cotton and cotton blended products. Since 2009, Gildan has proudly displayed the Cotton USA mark, licensed by Cotton Council International, on consumer's product packaging and shipping materials. Gildan's environmental program accomplishes two core objectives: Reduce our environmental impact and preserve the natural resources being used in our manufacturing process. At all operating levels, Gildan is aware of the fact that we operate as a part of a greater unit: The environment in which we live and work.",108.0,2.0
22,,,,,,,,,
23,"Gildan Men's Crew T-Shirts, Multipack, Style G1100",$15.00,n/a,4.6 out of 5,5.0,0.0,"Gildan is one of the world's largest vertically integrated manufacturers of apparel and socks. Gildan uses cotton grown in the USA, which represents the best combination of quality and value for Gildan's cotton and cotton blended products. Since 2009, Gildan has proudly displayed the Cotton USA mark, licensed by Cotton Council International, on consumer's product packaging and shipping materials. Gildan's environmental program accomplishes two core objectives: Reduce our environmental impact and preserve the natural resources being used in our manufacturing process. At all operating levels, Gildan is aware of the fact that we operate as a part of a greater unit: The environment in which we live and work.",108.0,2.0
24,BRONAX Cloud Slides for Women and Men | Shower Slippers Bathroom Sandals | Extremely Comfy | Cushioned Thick Sole,$23.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
25,BRONAX Cloud Slides for Women and Men | Shower Slippers Bathroom Sandals | Extremely Comfy | Cushioned Thick Sole,$23.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
26,,,,,,,,,
27,BRONAX Cloud Slides for Women and Men | Shower Slippers Bathroom Sandals | Extremely Comfy | Cushioned Thick Sole,$23.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
28,Women's Floral Print Puff Sleeve Kimono Cardigan Loose Cover Up Casual Blouse Tops,$17.87,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
29,Women's Floral Print Puff Sleeve Kimono Cardigan Loose Cover Up Casual Blouse Tops,$17.87,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
30,,,,,,,,,
31,Women's Floral Print Puff Sleeve Kimono Cardigan Loose Cover Up Casual Blouse Tops,$17.87,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
32,luogongzi 2 in 1 Flowy Running Shorts for Women Gym Yoga Athletic Womens Workout Biker Spandex Lounge Sweat Skirt Summer,$24.98,n/a,4.5 out of 5,5.0,0.0,no Description,0.0,0.0
33,luogongzi 2 in 1 Flowy Running Shorts for Women Gym Yoga Athletic Womens Workout Biker Spandex Lounge Sweat Skirt Summer,$24.98,n/a,4.5 out of 5,5.0,0.0,no Description,0.0,0.0
34,,,,,,,,,
35,luogongzi 2 in 1 Flowy Running Shorts for Women Gym Yoga Athletic Womens Workout Biker Spandex Lounge Sweat Skirt Summer,$24.98,n/a,4.5 out of 5,5.0,0.0,no Description,0.0,0.0
36,Fruit of the Loom Men's Coolzone Boxer Briefs (Assorted Colors),$449.90,n/a,4.6 out of 5,5.0,0.0,"Fruit of the Loom cooling men's boxer briefs take your favorite everyday underwear to the next level. These boxer briefs are made with a mesh fly that provides ventilation and support right where you need it. With no-ride up legs and strategically placed breathable mesh, our cooling boxer briefs will keep you cool and comfortable all day. Each pair wicks away moisture so you can stay cool and dry.",68.0,0.0
37,Fruit of the Loom Men's Coolzone Boxer Briefs (Assorted Colors),$449.90,n/a,4.6 out of 5,5.0,0.0,"Fruit of the Loom cooling men's boxer briefs take your favorite everyday underwear to the next level. These boxer briefs are made with a mesh fly that provides ventilation and support right where you need it. With no-ride up legs and strategically placed breathable mesh, our cooling boxer briefs will keep you cool and comfortable all day. Each pair wicks away moisture so you can stay cool and dry.",68.0,0.0
38,,,,,,,,,
39,Fruit of the Loom Men's Coolzone Boxer Briefs (Assorted Colors),$449.90,n/a,4.6 out of 5,5.0,0.0,"Fruit of the Loom cooling men's boxer briefs take your favorite everyday underwear to the next level. These boxer briefs are made with a mesh fly that provides ventilation and support right where you need it. With no-ride up legs and strategically placed breathable mesh, our cooling boxer briefs will keep you cool and comfortable all day. Each pair wicks away moisture so you can stay cool and dry.",68.0,0.0
40,Under Armour Men's Tech 2.0 Short-Sleeve T-Shirt,$25.00,n/a,4.6 out of 5,1.0,0.0,"UA Tech fabric is quick-drying, ultra-soft & has a more natural feel. Material wicks sweat & dries really fast. New, streamlined fit & shaped hem. UA Tech™ is our original go-to training gear: loose, light, and it keeps you cool. That's why this men's training T-shirt is everything you need. Loose: Fuller cut for complete comfort. TALL Sizes: All tall sizes are 2”/ 5 cm longer than regular sizes. Sleeve lengths are adjusted proportionately depending on silhouette.Anti-odor technology prevents the growth of odor-causing microbes.
Fit & Care:
Machine wash cold with like colors
Use only non-chlorine bleach when needed
Tumble dry low
Do not iron
Do not use softeners
Do not dry clean",105.0,1.0
41,Under Armour Men's Tech 2.0 Short-Sleeve T-Shirt,$25.00,n/a,4.6 out of 5,1.0,0.0,"UA Tech fabric is quick-drying, ultra-soft & has a more natural feel. Material wicks sweat & dries really fast. New, streamlined fit & shaped hem. UA Tech™ is our original go-to training gear: loose, light, and it keeps you cool. That's why this men's training T-shirt is everything you need. Loose: Fuller cut for complete comfort. TALL Sizes: All tall sizes are 2”/ 5 cm longer than regular sizes. Sleeve lengths are adjusted proportionately depending on silhouette.Anti-odor technology prevents the growth of odor-causing microbes.
Fit & Care:
Machine wash cold with like colors
Use only non-chlorine bleach when needed
Tumble dry low
Do not iron
Do not use softeners
Do not dry clean",105.0,1.0
42,,,,,,,,,
43,Under Armour Men's Tech 2.0 Short-Sleeve T-Shirt,$25.00,n/a,4.6 out of 5,1.0,0.0,"UA Tech fabric is quick-drying, ultra-soft & has a more natural feel. Material wicks sweat & dries really fast. New, streamlined fit & shaped hem. UA Tech™ is our original go-to training gear: loose, light, and it keeps you cool. That's why this men's training T-shirt is everything you need. Loose: Fuller cut for complete comfort. TALL Sizes: All tall sizes are 2”/ 5 cm longer than regular sizes. Sleeve lengths are adjusted proportionately depending on silhouette.Anti-odor technology prevents the growth of odor-causing microbes.
Fit & Care:
Machine wash cold with like colors
Use only non-chlorine bleach when needed
Tumble dry low
Do not iron
Do not use softeners
Do not dry clean",105.0,1.0
44,Women’s Longline Sports Bra Wirefree Padded Medium Support Yoga Bras Gym Running Workout Tank Tops,$22.99,n/a,4.4 out of 5,7.0,0.0,no Description,0.0,0.0
45,Women’s Longline Sports Bra Wirefree Padded Medium Support Yoga Bras Gym Running Workout Tank Tops,$22.99,n/a,4.4 out of 5,7.0,0.0,no Description,0.0,0.0
46,,,,,,,,,
47,Women’s Longline Sports Bra Wirefree Padded Medium Support Yoga Bras Gym Running Workout Tank Tops,$22.99,n/a,4.4 out of 5,7.0,0.0,no Description,0.0,0.0
48,"Amazon Essentials Women's Cotton Bikini Brief Underwear, Multipacks",$14.10,n/a,4.6 out of 5,3.0,0.0,"We listen to customer feedback and fine-tune every detail to ensure our clothes are more comfortable, higher quality, and longer lasting—at affordable prices for the whole family.",26.0,1.0
49,"Amazon Essentials Women's Cotton Bikini Brief Underwear, Multipacks",$14.10,n/a,4.6 out of 5,3.0,0.0,"We listen to customer feedback and fine-tune every detail to ensure our clothes are more comfortable, higher quality, and longer lasting—at affordable prices for the whole family.",26.0,1.0
50,,,,,,,,,
51,"Amazon Essentials Women's Cotton Bikini Brief Underwear, Multipacks",$14.10,n/a,4.6 out of 5,3.0,0.0,"We listen to customer feedback and fine-tune every detail to ensure our clothes are more comfortable, higher quality, and longer lasting—at affordable prices for the whole family.",26.0,1.0
52,JanSport SuperBreak One Backpack - Lightweight School Bookbag,Page 1 of 1,n/a,4.7 out of 5,5.0,0.0,"SuperBreak One Backpack - Featuring its classic silhouette, the JanSport SuperBreak is ultralight for everyday use. The backpack is available in more than 30 different colors and prints, perfect for every style of self-expression. FEATURES: 2/3 padded back panel; Front utility pocket with organizer; One large main compartment; and Web haul handle. SPECIFICATIONS: STYLE: T501 CAPACITY: 1550 cu in / 25 L DIMENSIONS: 16.7"" x 13"" x 8.5"" / 42 x 33 x 21 cm FABRIC: 600 Denier Polyester WEIGHT: 12 oz / 0.3 kg",84.0,0.0
53,JanSport SuperBreak One Backpack - Lightweight School Bookbag,Page 1 of 1,n/a,4.7 out of 5,5.0,0.0,"SuperBreak One Backpack - Featuring its classic silhouette, the JanSport SuperBreak is ultralight for everyday use. The backpack is available in more than 30 different colors and prints, perfect for every style of self-expression. FEATURES: 2/3 padded back panel; Front utility pocket with organizer; One large main compartment; and Web haul handle. SPECIFICATIONS: STYLE: T501 CAPACITY: 1550 cu in / 25 L DIMENSIONS: 16.7"" x 13"" x 8.5"" / 42 x 33 x 21 cm FABRIC: 600 Denier Polyester WEIGHT: 12 oz / 0.3 kg",84.0,0.0
54,,,,,,,,,
55,JanSport SuperBreak One Backpack - Lightweight School Bookbag,Page 1 of 1,n/a,4.7 out of 5,5.0,0.0,"SuperBreak One Backpack - Featuring its classic silhouette, the JanSport SuperBreak is ultralight for everyday use. The backpack is available in more than 30 different colors and prints, perfect for every style of self-expression. FEATURES: 2/3 padded back panel; Front utility pocket with organizer; One large main compartment; and Web haul handle. SPECIFICATIONS: STYLE: T501 CAPACITY: 1550 cu in / 25 L DIMENSIONS: 16.7"" x 13"" x 8.5"" / 42 x 33 x 21 cm FABRIC: 600 Denier Polyester WEIGHT: 12 oz / 0.3 kg",84.0,0.0
56,Cushionaire Women's Feather recovery slide sandals with +Comfort,$24.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
57,Cushionaire Women's Feather recovery slide sandals with +Comfort,$24.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
58,,,,,,,,,
59,Cushionaire Women's Feather recovery slide sandals with +Comfort,$24.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
60,The Children's Place Boys' Uniform Performance Polo,$20.99,n/a,4.7 out of 5,4.0,0.0,Value-priced clothes and apparel that is fun & easy to put together.,11.0,1.0
61,The Children's Place Boys' Uniform Performance Polo,$20.99,n/a,4.7 out of 5,4.0,0.0,Value-priced clothes and apparel that is fun & easy to put together.,11.0,1.0
62,,,,,,,,,
63,The Children's Place Boys' Uniform Performance Polo,$20.99,n/a,4.7 out of 5,4.0,0.0,Value-priced clothes and apparel that is fun & easy to put together.,11.0,1.0
64,ReoRia Women's Sexy Sleeveless Racer Back Halter Neck Bodysuit Tank Tops,$25.99,n/a,4.5 out of 5,4.0,0.0,no Description,0.0,0.0
65,ReoRia Women's Sexy Sleeveless Racer Back Halter Neck Bodysuit Tank Tops,$25.99,n/a,4.5 out of 5,4.0,0.0,no Description,0.0,0.0
66,,,,,,,,,
67,ReoRia Women's Sexy Sleeveless Racer Back Halter Neck Bodysuit Tank Tops,$25.99,n/a,4.5 out of 5,4.0,0.0,no Description,0.0,0.0
68,"Hanes Men's Underwear Boxer Briefs, Cool Dri Moisture-Wicking Underwear, Cotton No-Ride-Up for Men, Multi-packs Available",$37.99,n/a,4.6 out of 5,5.0,0.0,"This men's boxer briefs multipack is made from 100% cotton that's soft and breathable for everyday comfort (heathered styles are a cotton-rich blend). Our moisture-wicking underwear is designed with Cool Comfort® fabric that helps keep you cool no matter what your day brings. Our experts also designed these men's underwear with no-ride-up construction and a Comfort Flex® waistband that stretches and moves with you. Plus, you can throw them right in the washer on laundry day. We also love how these tagless boxer brief underwear sets are available in multiple color and pack options, so you can choose the one that works best for you.",104.0,0.0
69,"Hanes Men's Underwear Boxer Briefs, Cool Dri Moisture-Wicking Underwear, Cotton No-Ride-Up for Men, Multi-packs Available",$37.99,n/a,4.6 out of 5,5.0,0.0,"This men's boxer briefs multipack is made from 100% cotton that's soft and breathable for everyday comfort (heathered styles are a cotton-rich blend). Our moisture-wicking underwear is designed with Cool Comfort® fabric that helps keep you cool no matter what your day brings. Our experts also designed these men's underwear with no-ride-up construction and a Comfort Flex® waistband that stretches and moves with you. Plus, you can throw them right in the washer on laundry day. We also love how these tagless boxer brief underwear sets are available in multiple color and pack options, so you can choose the one that works best for you.",104.0,0.0
70,,,,,,,,,
71,"Hanes Men's Underwear Boxer Briefs, Cool Dri Moisture-Wicking Underwear, Cotton No-Ride-Up for Men, Multi-packs Available",$37.99,n/a,4.6 out of 5,5.0,0.0,"This men's boxer briefs multipack is made from 100% cotton that's soft and breathable for everyday comfort (heathered styles are a cotton-rich blend). Our moisture-wicking underwear is designed with Cool Comfort® fabric that helps keep you cool no matter what your day brings. Our experts also designed these men's underwear with no-ride-up construction and a Comfort Flex® waistband that stretches and moves with you. Plus, you can throw them right in the washer on laundry day. We also love how these tagless boxer brief underwear sets are available in multiple color and pack options, so you can choose the one that works best for you.",104.0,0.0
72,"NIPPIES Nipple Covers for Women – Adhesive Silicone Breast Pasties for strapless outfits, tops, lingerie, with Travel Box",$26.50,n/a,4.7 out of 5,7.0,0.0,"Made to wear with all your unlined bras and sheer knits, Bristols 6 Nippies Skin covers are designed with ultra-thin edges for a seamless look that will make it easy to go braless with absolute confidence.",35.0,0.0
73,"NIPPIES Nipple Covers for Women – Adhesive Silicone Breast Pasties for strapless outfits, tops, lingerie, with Travel Box",$26.50,n/a,4.7 out of 5,7.0,0.0,"Made to wear with all your unlined bras and sheer knits, Bristols 6 Nippies Skin covers are designed with ultra-thin edges for a seamless look that will make it easy to go braless with absolute confidence.",35.0,0.0
74,,,,,,,,,
75,"NIPPIES Nipple Covers for Women – Adhesive Silicone Breast Pasties for strapless outfits, tops, lingerie, with Travel Box",$26.50,n/a,4.7 out of 5,7.0,0.0,"Made to wear with all your unlined bras and sheer knits, Bristols 6 Nippies Skin covers are designed with ultra-thin edges for a seamless look that will make it easy to go braless with absolute confidence.",35.0,0.0
76,Hey Dude Women's Wendy Shoes Womens Loafer,$45.72,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
77,Hey Dude Women's Wendy Shoes Womens Loafer,$45.72,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
78,,,,,,,,,
79,Hey Dude Women's Wendy Shoes Womens Loafer,$45.72,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
80,Carhartt Men's Loose Fit Heavyweight Short-Sleeve Pocket T-Shirt,Page 1 of 1  ,n/a,4.6 out of 5,1.0,0.0,"A workwear staple, this men's pocket t-shirt is equal parts durable and comfortable. It has an original fit, Carhartt's roomiest cut. The heavyweight fabric only gets softer with time.",28.0,0.0
81,Carhartt Men's Loose Fit Heavyweight Short-Sleeve Pocket T-Shirt,Page 1 of 1,n/a,4.6 out of 5,1.0,0.0,"A workwear staple, this men's pocket t-shirt is equal parts durable and comfortable. It has an original fit, Carhartt's roomiest cut. The heavyweight fabric only gets softer with time.",28.0,0.0
82,,,,,,,,,
83,Carhartt Men's Loose Fit Heavyweight Short-Sleeve Pocket T-Shirt,Page 1 of 1,n/a,4.6 out of 5,1.0,0.0,"A workwear staple, this men's pocket t-shirt is equal parts durable and comfortable. It has an original fit, Carhartt's roomiest cut. The heavyweight fabric only gets softer with time.",28.0,0.0
84,Levi's Women's 501 Original Shorts,$24.99,n/a,4.4 out of 5,4.0,0.0,"The first ever jean shorts. This is the style that started it all, and has been loved by every generation since. True to vintage style, it's cut for a comfortable straight fit from heavyweight denim, and features Levi's signature button fly. It's now offered in a high-rise silhouette. It's a timeless garment that blends with your personal aesthetic all season.",59.0,0.0
85,Levi's Women's 501 Original Shorts,$24.99,n/a,4.4 out of 5,4.0,0.0,"The first ever jean shorts. This is the style that started it all, and has been loved by every generation since. True to vintage style, it's cut for a comfortable straight fit from heavyweight denim, and features Levi's signature button fly. It's now offered in a high-rise silhouette. It's a timeless garment that blends with your personal aesthetic all season.",59.0,0.0
86,,,,,,,,,
87,Levi's Women's 501 Original Shorts,$24.99,n/a,4.4 out of 5,4.0,0.0,"The first ever jean shorts. This is the style that started it all, and has been loved by every generation since. True to vintage style, it's cut for a comfortable straight fit from heavyweight denim, and features Levi's signature button fly. It's now offered in a high-rise silhouette. It's a timeless garment that blends with your personal aesthetic all season.",59.0,0.0
88,Dickies Men's Dri-tech Moisture Control Crew Socks Multipack,$26.99,n/a,4.7 out of 5,4.0,0.0,"Dickies dri-tech comfort 6 Pairs crew with wicking, moisture management fibers keeps feet dry, ventilation channels engineered for air circulation and moisture control, arch compression hugs feet and keeps socks in place, while providing in-step support, Reciprocated heel and toe for superior fit and full cushion comfort.",46.0,0.0
89,Dickies Men's Dri-tech Moisture Control Crew Socks Multipack,$26.99,n/a,4.7 out of 5,4.0,0.0,"Dickies dri-tech comfort 6 Pairs crew with wicking, moisture management fibers keeps feet dry, ventilation channels engineered for air circulation and moisture control, arch compression hugs feet and keeps socks in place, while providing in-step support, Reciprocated heel and toe for superior fit and full cushion comfort.",46.0,0.0
90,,,,,,,,,
91,Dickies Men's Dri-tech Moisture Control Crew Socks Multipack,$26.99,n/a,4.7 out of 5,4.0,0.0,"Dickies dri-tech comfort 6 Pairs crew with wicking, moisture management fibers keeps feet dry, ventilation channels engineered for air circulation and moisture control, arch compression hugs feet and keeps socks in place, while providing in-step support, Reciprocated heel and toe for superior fit and full cushion comfort.",46.0,0.0
92,Crocs Unisex-Child Classic Clogs,$30.06,n/a,4.8 out of 5,6.0,0.0,"Easy on, easy off! Just like the adult Classic, the kids’ version offers amazing comfort and support, thanks to the light, durable Croslite material and design. Kids can customize their Crocs clog however they like; ventilation holes accommodate Jibbitz brand charms.",40.0,0.0
93,Crocs Unisex-Child Classic Clogs,$30.06,n/a,4.8 out of 5,6.0,0.0,"Easy on, easy off! Just like the adult Classic, the kids’ version offers amazing comfort and support, thanks to the light, durable Croslite material and design. Kids can customize their Crocs clog however they like; ventilation holes accommodate Jibbitz brand charms.",40.0,0.0
94,,,,,,,,,
95,Crocs Unisex-Child Classic Clogs,$30.06,n/a,4.8 out of 5,6.0,0.0,"Easy on, easy off! Just like the adult Classic, the kids’ version offers amazing comfort and support, thanks to the light, durable Croslite material and design. Kids can customize their Crocs clog however they like; ventilation holes accommodate Jibbitz brand charms.",40.0,0.0
96,Fruit of the Loom Men's Eversoft Cotton Stay Tucked Crew T-Shirt,$52.10,n/a,4.7 out of 5,5.0,0.0,"Fruit of the Loom men's crews work great alone or to add an extra layer under a button-down or polo shirt. This shirt eliminates ride-up, it stays neatly tucked so you can go about your busy day with confidence. They are designed to maintain comfort and softness even after many washes. The improved, double-stitched collar stays flat and keeps its shape, providing a consistent look. This Fruit of the Loom t-shirt features a tag free designed to provide all-day comfort. There are soft covered seams on the neck and shoulders for extra comfort. Wear layered or by itself. Available in a variety of sizes, you can choose the ideal one for your body.",112.0,2.0
97,Fruit of the Loom Men's Eversoft Cotton Stay Tucked Crew T-Shirt,$52.10,n/a,4.7 out of 5,5.0,0.0,"Fruit of the Loom men's crews work great alone or to add an extra layer under a button-down or polo shirt. This shirt eliminates ride-up, it stays neatly tucked so you can go about your busy day with confidence. They are designed to maintain comfort and softness even after many washes. The improved, double-stitched collar stays flat and keeps its shape, providing a consistent look. This Fruit of the Loom t-shirt features a tag free designed to provide all-day comfort. There are soft covered seams on the neck and shoulders for extra comfort. Wear layered or by itself. Available in a variety of sizes, you can choose the ideal one for your body.",112.0,2.0
98,,,,,,,,,
99,Fruit of the Loom Men's Eversoft Cotton Stay Tucked Crew T-Shirt,$52.10,n/a,4.7 out of 5,5.0,0.0,"Fruit of the Loom men's crews work great alone or to add an extra layer under a button-down or polo shirt. This shirt eliminates ride-up, it stays neatly tucked so you can go about your busy day with confidence. They are designed to maintain comfort and softness even after many washes. The improved, double-stitched collar stays flat and keeps its shape, providing a consistent look. This Fruit of the Loom t-shirt features a tag free designed to provide all-day comfort. There are soft covered seams on the neck and shoulders for extra comfort. Wear layered or by itself. Available in a variety of sizes, you can choose the ideal one for your body.",112.0,2.0
100,"BALEAF Women's 8""/ 7""/ 5"" High Waist Biker Shorts Workout Yoga Running Gym Compression Spandex Shorts Side Pockets",$19.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
101,"BALEAF Women's 8""/ 7""/ 5"" High Waist Biker Shorts Workout Yoga Running Gym Compression Spandex Shorts Side Pockets",$19.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
102,,,,,,,,,
103,"BALEAF Women's 8""/ 7""/ 5"" High Waist Biker Shorts Workout Yoga Running Gym Compression Spandex Shorts Side Pockets",$19.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
104,Fruit of the Loom Girls' Cotton Brief Underwear Multipacks,$8.99,n/a,4.7 out of 5,5.0,0.0,"Introducing our improved cotton with extra softness, Fruit of the Loom girls' 14 pack brief is an essential addition to her collection with this value pack size. This brief is designed with breathable, 100% cotton fabric, a plush, ravel-free waistband, and soft, fabric-covered legs. The waistband sits just below the belly button and has a lower cut leg for a more classic fit with mom approved coverage. This assortment includes fun prints and fashionable solids that are sure to become her new favorites. As always, our Fruit of the Loom panties are tag free and have a 100% cotton liner for extra softness. These briefs are not only cute, but the ultimate in comfort!",113.0,2.0
105,Fruit of the Loom Girls' Cotton Brief Underwear Multipacks,$8.99,n/a,4.7 out of 5,5.0,0.0,"Introducing our improved cotton with extra softness, Fruit of the Loom girls' 14 pack brief is an essential addition to her collection with this value pack size. This brief is designed with breathable, 100% cotton fabric, a plush, ravel-free waistband, and soft, fabric-covered legs. The waistband sits just below the belly button and has a lower cut leg for a more classic fit with mom approved coverage. This assortment includes fun prints and fashionable solids that are sure to become her new favorites. As always, our Fruit of the Loom panties are tag free and have a 100% cotton liner for extra softness. These briefs are not only cute, but the ultimate in comfort!",113.0,2.0
106,,,,,,,,,
107,Fruit of the Loom Girls' Cotton Brief Underwear Multipacks,$8.99,n/a,4.7 out of 5,5.0,0.0,"Introducing our improved cotton with extra softness, Fruit of the Loom girls' 14 pack brief is an essential addition to her collection with this value pack size. This brief is designed with breathable, 100% cotton fabric, a plush, ravel-free waistband, and soft, fabric-covered legs. The waistband sits just below the belly button and has a lower cut leg for a more classic fit with mom approved coverage. This assortment includes fun prints and fashionable solids that are sure to become her new favorites. As always, our Fruit of the Loom panties are tag free and have a 100% cotton liner for extra softness. These briefs are not only cute, but the ultimate in comfort!",113.0,2.0
108,Amazon Essentials Men's Regular-Fit Cotton Pique Polo Shirt,$16.30,n/a,4.3 out of 5,5.0,0.0,"An Amazon brand - Regular fit through the chest for a relaxed, unrestricted fit with a printed neck label to maximize comfort",21.0,0.0
109,Amazon Essentials Men's Regular-Fit Cotton Pique Polo Shirt,$16.30,n/a,4.3 out of 5,5.0,0.0,"An Amazon brand - Regular fit through the chest for a relaxed, unrestricted fit with a printed neck label to maximize comfort",21.0,0.0
110,,,,,,,,,
